entrada_t,salida_t,direccion,resultado_%,motivo_salida
2026-03-11 14:29:00+00:00,2026-03-11 14:42:00+00:00,CORTO,0.31900352309263263,vwap
2026-03-12 12:10:00+00:00,2026-03-12 12:24:00+00:00,LARGO,0.05998591298558508,vwap
2026-03-12 12:47:00+00:00,2026-03-12 13:16:00+00:00,CORTO,0.031192268952679143,vwap
2026-03-12 13:31:00+00:00,2026-03-12 15:59:00+00:00,LARGO,-0.5781360174186474,cierre_sesion
2026-03-13 12:11:00+00:00,2026-03-13 12:22:00+00:00,LARGO,0.10180508242295741,vwap
2026-03-13 12:46:00+00:00,2026-03-13 13:09:00+00:00,CORTO,0.09902962685169031,vwap
2026-03-13 13:31:00+00:00,2026-03-13 13:44:00+00:00,LARGO,0.13407241281376284,vwap
2026-03-13 13:57:00+00:00,2026-03-13 15:59:00+00:00,LARGO,-1.3122793675186006,cierre_sesion
2026-03-16 12:13:00+00:00,2026-03-16 14:23:00+00:00,CORTO,-0.36507909547506795,vwap
2026-03-16 14:30:00+00:00,2026-03-16 15:59:00+00:00,LARGO,-0.46305776596233067,cierre_sesion
2026-03-17 12:10:00+00:00,2026-03-17 12:47:00+00:00,CORTO,-0.0770656745292889,vwap
2026-03-17 13:32:00+00:00,2026-03-17 13:51:00+00:00,CORTO,0.19263168868872355,vwap
2026-03-17 14:31:00+00:00,2026-03-17 14:46:00+00:00,LARGO,0.20679444632034663,vwap
2026-03-17 15:27:00+00:00,2026-03-17 15:59:00+00:00,LARGO,-0.05992741524280498,cierre_sesion
2026-03-18 12:09:00+00:00,2026-03-18 15:59:00+00:00,LARGO,-1.0366507405287722,cierre_sesion
2026-03-19 12:10:00+00:00,2026-03-19 13:31:00+00:00,LARGO,-0.8962424884927264,vwap
2026-03-19 14:00:00+00:00,2026-03-19 14:29:00+00:00,CORTO,1.114683815648448,vwap
2026-03-20 12:09:00+00:00,2026-03-20 12:17:00+00:00,CORTO,0.16738998966477747,vwap
2026-03-20 12:32:00+00:00,2026-03-20 12:51:00+00:00,LARGO,0.12669944729506466,vwap
2026-03-20 13:06:00+00:00,2026-03-20 15:59:00+00:00,LARGO,-2.2843752313570524,cierre_sesion
2026-03-23 12:17:00+00:00,2026-03-23 13:25:00+00:00,CORTO,-0.36650700355643306,vwap
2026-03-23 14:01:00+00:00,2026-03-23 15:17:00+00:00,CORTO,0.694631559058208,vwap
2026-03-23 15:55:00+00:00,2026-03-23 15:59:00+00:00,LARGO,-0.15854767583521318,cierre_sesion
2026-03-24 12:12:00+00:00,2026-03-24 12:21:00+00:00,CORTO,0.06592793569491172,vwap
2026-03-24 12:32:00+00:00,2026-03-24 14:00:00+00:00,LARGO,-0.1838991023457894,vwap
2026-03-24 14:53:00+00:00,2026-03-24 15:59:00+00:00,CORTO,0.44581485550055117,cierre_sesion
2026-03-25 12:15:00+00:00,2026-03-25 13:03:00+00:00,LARGO,-0.2611476943795793,vwap
2026-03-25 14:00:00+00:00,2026-03-25 14:15:00+00:00,LARGO,0.4815726007345243,vwap
2026-03-25 14:50:00+00:00,2026-03-25 15:07:00+00:00,CORTO,0.5276330329726936,vwap
2026-03-25 15:17:00+00:00,2026-03-25 15:23:00+00:00,LARGO,0.5998170266723789,vwap
2026-03-26 12:09:00+00:00,2026-03-26 12:33:00+00:00,CORTO,0.08569945280731116,vwap
2026-03-26 13:23:00+00:00,2026-03-26 13:35:00+00:00,CORTO,0.27117420656206986,vwap
2026-03-26 13:44:00+00:00,2026-03-26 14:11:00+00:00,CORTO,0.34150689637365117,vwap
2026-03-26 14:15:00+00:00,2026-03-26 15:31:00+00:00,CORTO,0.3286772591233301,vwap
2026-03-27 12:16:00+00:00,2026-03-27 12:20:00+00:00,CORTO,0.3027582130497379,vwap
2026-03-27 12:37:00+00:00,2026-03-27 15:59:00+00:00,CORTO,-2.056045883407854,cierre_sesion
2026-03-30 12:10:00+00:00,2026-03-30 12:51:00+00:00,CORTO,-0.08212088984397888,vwap
2026-03-30 12:56:00+00:00,2026-03-30 13:06:00+00:00,CORTO,0.17942936868416118,vwap
2026-03-30 13:35:00+00:00,2026-03-30 15:35:00+00:00,LARGO,-0.12611872960927778,vwap
2026-03-31 12:14:00+00:00,2026-03-31 12:34:00+00:00,LARGO,0.15909577653163898,vwap
2026-03-31 12:47:00+00:00,2026-03-31 13:09:00+00:00,LARGO,0.24855030556218297,vwap
2026-03-31 13:32:00+00:00,2026-03-31 13:39:00+00:00,LARGO,0.34147473305870224,vwap
2026-03-31 13:51:00+00:00,2026-03-31 15:59:00+00:00,CORTO,-0.2852201155239496,cierre_sesion
2026-04-01 12:16:00+00:00,2026-04-01 12:30:00+00:00,LARGO,-0.05002340893081056,vwap
2026-04-01 12:51:00+00:00,2026-04-01 13:16:00+00:00,LARGO,0.16083817733652556,vwap
2026-04-01 14:42:00+00:00,2026-04-01 15:59:00+00:00,CORTO,-0.6660778128285925,cierre_sesion
2026-04-02 12:14:00+00:00,2026-04-02 12:56:00+00:00,CORTO,0.020530141586418606,vwap
2026-04-02 13:00:00+00:00,2026-04-02 13:31:00+00:00,LARGO,0.46062295328667974,vwap
2026-04-02 13:48:00+00:00,2026-04-02 15:59:00+00:00,CORTO,-0.688502847070423,cierre_sesion
2026-04-06 12:11:00+00:00,2026-04-06 12:32:00+00:00,LARGO,-0.03116857557257197,vwap
2026-04-06 13:07:00+00:00,2026-04-06 13:24:00+00:00,LARGO,0.2137061449363041,vwap
2026-04-06 14:00:00+00:00,2026-04-06 14:04:00+00:00,CORTO,0.31468625511402926,vwap
2026-04-06 14:19:00+00:00,2026-04-06 15:02:00+00:00,CORTO,0.15096321792940426,vwap
2026-04-06 15:15:00+00:00,2026-04-06 15:59:00+00:00,LARGO,0.2034048198098729,cierre_sesion
2026-04-07 12:11:00+00:00,2026-04-07 12:16:00+00:00,LARGO,0.050069603195169746,vwap
2026-04-07 12:18:00+00:00,2026-04-07 12:43:00+00:00,CORTO,0.07010088823765921,vwap
2026-04-07 12:48:00+00:00,2026-04-07 12:55:00+00:00,LARGO,0.24555129212385216,vwap
2026-04-07 13:35:00+00:00,2026-04-07 14:25:00+00:00,LARGO,0.06280827011429825,vwap
2026-04-08 12:13:00+00:00,2026-04-08 12:16:00+00:00,CORTO,0.10818863103931446,vwap
2026-04-08 12:19:00+00:00,2026-04-08 12:31:00+00:00,LARGO,-0.07516486515072851,vwap
2026-04-08 13:54:00+00:00,2026-04-08 14:03:00+00:00,LARGO,0.3749834196350397,vwap
2026-04-08 14:25:00+00:00,2026-04-08 15:59:00+00:00,LARGO,-0.1655162802451201,cierre_sesion
2026-04-09 12:09:00+00:00,2026-04-09 12:35:00+00:00,LARGO,-0.03203398974913248,vwap
2026-04-09 13:10:00+00:00,2026-04-09 14:34:00+00:00,CORTO,-0.06608791523240437,vwap
2026-04-09 15:15:00+00:00,2026-04-09 15:59:00+00:00,CORTO,-0.37045413614450434,cierre_sesion
2026-04-10 12:16:00+00:00,2026-04-10 12:21:00+00:00,CORTO,0.08006777771976246,vwap
2026-04-10 12:23:00+00:00,2026-04-10 12:30:00+00:00,LARGO,0.3004863216778602,vwap
2026-04-10 12:31:00+00:00,2026-04-10 12:46:00+00:00,CORTO,0.1799949111386433,vwap
2026-04-10 13:22:00+00:00,2026-04-10 13:34:00+00:00,CORTO,0.18465955160684816,vwap
2026-04-10 14:14:00+00:00,2026-04-10 14:42:00+00:00,CORTO,0.11440623186580792,vwap
2026-04-10 15:36:00+00:00,2026-04-10 15:59:00+00:00,LARGO,0.001931884280143232,cierre_sesion
2026-04-13 12:09:00+00:00,2026-04-13 12:20:00+00:00,CORTO,0.09152915198188738,vwap
2026-04-13 12:45:00+00:00,2026-04-13 13:47:00+00:00,CORTO,-0.06906662598939464,vwap
2026-04-13 13:49:00+00:00,2026-04-13 13:55:00+00:00,CORTO,0.3297795351015841,vwap
2026-04-13 15:05:00+00:00,2026-04-13 15:59:00+00:00,LARGO,0.24345282011919234,cierre_sesion
2026-04-14 12:10:00+00:00,2026-04-14 12:31:00+00:00,LARGO,0.013616529209561438,vwap
2026-04-14 12:53:00+00:00,2026-04-14 12:58:00+00:00,LARGO,0.15408514568811899,vwap
2026-04-14 14:00:00+00:00,2026-04-14 15:59:00+00:00,CORTO,-0.15428733187897145,cierre_sesion
2026-04-15 13:20:00+00:00,2026-04-15 14:38:00+00:00,CORTO,-0.038615609633549756,vwap
2026-04-15 15:06:00+00:00,2026-04-15 15:59:00+00:00,LARGO,-0.07522849484741585,cierre_sesion
2026-04-16 12:09:00+00:00,2026-04-16 12:33:00+00:00,LARGO,0.0601257242180986,vwap
2026-04-16 12:38:00+00:00,2026-04-16 12:55:00+00:00,LARGO,0.08361690370242242,vwap
2026-04-16 13:01:00+00:00,2026-04-16 13:08:00+00:00,CORTO,0.11522003812321577,vwap
2026-04-16 13:34:00+00:00,2026-04-16 13:41:00+00:00,CORTO,0.1245974122395124,vwap
2026-04-16 13:47:00+00:00,2026-04-16 15:07:00+00:00,LARGO,-0.13008941049339875,vwap
2026-04-17 12:19:00+00:00,2026-04-17 15:43:00+00:00,CORTO,-1.1019696458965371,vwap
2026-04-20 12:18:00+00:00,2026-04-20 12:26:00+00:00,CORTO,0.1090339282432142,vwap
2026-04-20 13:20:00+00:00,2026-04-20 13:59:00+00:00,CORTO,0.018054249908188956,cierre_sesion
2026-04-21 12:14:00+00:00,2026-04-21 12:34:00+00:00,LARGO,-0.08479903692671638,vwap
2026-04-21 12:49:00+00:00,2026-04-21 13:31:00+00:00,LARGO,0.06705755668970566,vwap
2026-04-21 13:40:00+00:00,2026-04-21 13:59:00+00:00,CORTO,0.24393756600945732,vwap
2026-04-21 14:33:00+00:00,2026-04-21 15:59:00+00:00,LARGO,-0.5114249715962438,cierre_sesion
2026-04-22 12:11:00+00:00,2026-04-22 12:22:00+00:00,LARGO,0.04395534995343738,vwap
2026-04-22 12:28:00+00:00,2026-04-22 12:30:00+00:00,CORTO,0.1828609233499386,vwap
2026-04-22 12:42:00+00:00,2026-04-22 13:23:00+00:00,LARGO,0.016855323385184844,vwap
2026-04-22 13:44:00+00:00,2026-04-22 14:03:00+00:00,CORTO,0.14730467148219642,vwap
2026-04-22 14:32:00+00:00,2026-04-22 15:59:00+00:00,LARGO,-0.23097173788032768,cierre_sesion
2026-04-23 12:30:00+00:00,2026-04-23 12:45:00+00:00,CORTO,0.09435605161086581,vwap
2026-04-23 12:58:00+00:00,2026-04-23 13:01:00+00:00,CORTO,0.21773972458296922,vwap
2026-04-23 14:00:00+00:00,2026-04-23 14:24:00+00:00,LARGO,0.2345542727228363,vwap
2026-04-23 15:46:00+00:00,2026-04-23 15:59:00+00:00,LARGO,-0.01630891197318638,cierre_sesion
2026-04-24 12:17:00+00:00,2026-04-24 12:19:00+00:00,CORTO,0.1131273340471872,vwap
2026-04-24 12:42:00+00:00,2026-04-24 14:00:00+00:00,LARGO,0.19502567554490904,vwap
2026-04-24 14:05:00+00:00,2026-04-24 15:34:00+00:00,CORTO,0.1133612837874412,vwap
2026-04-27 13:15:00+00:00,2026-04-27 13:30:00+00:00,CORTO,0.02894063445956393,vwap
2026-04-27 13:49:00+00:00,2026-04-27 13:59:00+00:00,LARGO,0.13454415969603684,vwap
2026-04-27 14:09:00+00:00,2026-04-27 14:19:00+00:00,LARGO,0.13563587312928768,vwap
2026-04-27 14:26:00+00:00,2026-04-27 15:59:00+00:00,LARGO,-0.41921032374723627,cierre_sesion
2026-04-28 12:10:00+00:00,2026-04-28 12:25:00+00:00,CORTO,-0.02155549808396076,vwap
2026-04-28 12:40:00+00:00,2026-04-28 13:06:00+00:00,CORTO,0.1270393080337874,vwap
2026-04-28 14:04:00+00:00,2026-04-28 15:00:00+00:00,LARGO,0.2928100567223646,vwap
2026-04-29 12:16:00+00:00,2026-04-29 12:20:00+00:00,CORTO,0.09576091072456536,vwap
2026-04-29 12:29:00+00:00,2026-04-29 14:33:00+00:00,LARGO,-0.4187517806217004,vwap
2026-04-30 12:16:00+00:00,2026-04-30 12:20:00+00:00,LARGO,0.150358234975789,vwap
2026-04-30 12:34:00+00:00,2026-04-30 12:38:00+00:00,LARGO,0.11582127221889751,vwap
2026-04-30 12:44:00+00:00,2026-04-30 12:52:00+00:00,LARGO,0.15824153018694354,vwap
2026-04-30 12:56:00+00:00,2026-04-30 13:29:00+00:00,CORTO,0.0721374687835476,vwap
2026-04-30 13:37:00+00:00,2026-04-30 15:59:00+00:00,LARGO,-0.19991004588524564,cierre_sesion
2026-05-01 12:13:00+00:00,2026-05-01 12:43:00+00:00,CORTO,-0.1666428397598732,vwap
2026-05-01 13:37:00+00:00,2026-05-01 15:59:00+00:00,CORTO,-0.842100919632834,cierre_sesion
2026-05-04 12:12:00+00:00,2026-05-04 12:27:00+00:00,CORTO,-0.03220643668640341,vwap
2026-05-04 13:31:00+00:00,2026-05-04 13:34:00+00:00,LARGO,0.27020118634007606,vwap
2026-05-04 15:08:00+00:00,2026-05-04 15:59:00+00:00,LARGO,-0.7739741057713504,cierre_sesion
2026-05-05 12:11:00+00:00,2026-05-05 12:48:00+00:00,CORTO,-0.008216413765450967,vwap
2026-05-05 13:04:00+00:00,2026-05-05 14:15:00+00:00,CORTO,0.0388043027959787,vwap
2026-05-05 14:25:00+00:00,2026-05-05 15:40:00+00:00,CORTO,0.16587482768199382,vwap
2026-05-06 12:09:00+00:00,2026-05-06 12:23:00+00:00,LARGO,-0.020950118856167856,vwap
2026-05-06 13:01:00+00:00,2026-05-06 13:06:00+00:00,CORTO,0.2506365024708768,vwap
2026-05-06 13:33:00+00:00,2026-05-06 15:34:00+00:00,CORTO,0.0029820480706218722,vwap
2026-05-07 12:16:00+00:00,2026-05-07 12:19:00+00:00,CORTO,0.07868773714292247,vwap
2026-05-07 12:22:00+00:00,2026-05-07 12:30:00+00:00,LARGO,0.16531944340342541,vwap
2026-05-07 12:41:00+00:00,2026-05-07 13:00:00+00:00,CORTO,0.18264186682802103,vwap
2026-05-07 13:13:00+00:00,2026-05-07 13:21:00+00:00,LARGO,0.24346635218930432,vwap
2026-05-07 13:32:00+00:00,2026-05-07 13:45:00+00:00,CORTO,0.2188980204508131,vwap
2026-05-07 14:20:00+00:00,2026-05-07 15:24:00+00:00,CORTO,0.1588887253149253,vwap
2026-05-07 15:47:00+00:00,2026-05-07 15:59:00+00:00,LARGO,-0.1263908804281152,cierre_sesion
2026-05-08 12:09:00+00:00,2026-05-08 12:28:00+00:00,LARGO,0.021232031066707856,vwap
2026-05-08 12:33:00+00:00,2026-05-08 13:10:00+00:00,CORTO,0.06607166870142277,vwap
2026-05-08 13:30:00+00:00,2026-05-08 14:09:00+00:00,CORTO,0.1757129627380749,vwap
2026-05-11 12:09:00+00:00,2026-05-11 12:18:00+00:00,LARGO,0.0813817769068344,vwap
2026-05-11 12:20:00+00:00,2026-05-11 15:59:00+00:00,CORTO,-1.2135561537071269,cierre_sesion
2026-05-12 12:24:00+00:00,2026-05-12 12:38:00+00:00,LARGO,0.06983046950345309,vwap
2026-05-12 13:13:00+00:00,2026-05-12 13:39:00+00:00,LARGO,0.17280860354445207,vwap
2026-05-12 13:58:00+00:00,2026-05-12 15:59:00+00:00,LARGO,-0.2925241802538614,cierre_sesion
2026-05-13 12:14:00+00:00,2026-05-13 13:00:00+00:00,LARGO,-0.11695570063174786,vwap
2026-05-13 13:38:00+00:00,2026-05-13 14:26:00+00:00,LARGO,0.17816905098778862,vwap
2026-05-13 15:34:00+00:00,2026-05-13 15:59:00+00:00,CORTO,-0.004472448122264728,cierre_sesion
2026-05-14 12:10:00+00:00,2026-05-14 12:44:00+00:00,CORTO,0.0022348746873743085,vwap
2026-05-14 13:18:00+00:00,2026-05-14 14:17:00+00:00,LARGO,-0.01783076115195758,vwap
2026-05-14 15:04:00+00:00,2026-05-14 15:59:00+00:00,LARGO,0.1597520572833207,cierre_sesion
2026-05-15 12:09:00+00:00,2026-05-15 12:12:00+00:00,CORTO,0.067973500217982,vwap
2026-05-15 12:14:00+00:00,2026-05-15 12:15:00+00:00,LARGO,0.11758015854073574,vwap
2026-05-15 12:20:00+00:00,2026-05-15 12:30:00+00:00,CORTO,0.18816605572130635,vwap
2026-05-15 12:42:00+00:00,2026-05-15 12:47:00+00:00,LARGO,0.14542702412527808,vwap
2026-05-15 13:00:00+00:00,2026-05-15 13:18:00+00:00,LARGO,0.22915130369701517,vwap
2026-05-15 13:35:00+00:00,2026-05-15 14:12:00+00:00,LARGO,0.15510160917919444,vwap
2026-05-15 14:20:00+00:00,2026-05-15 15:23:00+00:00,CORTO,0.3121968330876177,vwap
2026-05-18 12:09:00+00:00,2026-05-18 12:11:00+00:00,CORTO,0.07693650049772997,vwap
2026-05-18 12:18:00+00:00,2026-05-18 12:23:00+00:00,LARGO,0.10752262592681266,vwap
2026-05-18 12:34:00+00:00,2026-05-18 14:03:00+00:00,CORTO,-0.09774198264756119,vwap
2026-05-18 14:33:00+00:00,2026-05-18 15:59:00+00:00,LARGO,-0.09125251219264695,cierre_sesion
2026-05-19 12:09:00+00:00,2026-05-19 12:16:00+00:00,CORTO,0.0949947769383855,vwap
2026-05-19 12:30:00+00:00,2026-05-19 12:42:00+00:00,CORTO,0.0952774929477036,vwap
2026-05-19 13:00:00+00:00,2026-05-19 15:31:00+00:00,LARGO,-0.5722586900482272,vwap
2026-05-20 12:19:00+00:00,2026-05-20 12:25:00+00:00,LARGO,0.08098643254765356,vwap
2026-05-20 12:30:00+00:00,2026-05-20 12:54:00+00:00,CORTO,0.09456012773833651,vwap
2026-05-20 13:14:00+00:00,2026-05-20 13:19:00+00:00,CORTO,0.13106727158114728,vwap
2026-05-20 13:26:00+00:00,2026-05-20 14:16:00+00:00,LARGO,0.10583470866520531,vwap
2026-05-20 14:22:00+00:00,2026-05-20 15:59:00+00:00,CORTO,-0.4849196145402664,cierre_sesion
2026-05-21 12:09:00+00:00,2026-05-21 12:13:00+00:00,CORTO,0.0833308433679013,vwap
2026-05-21 12:15:00+00:00,2026-05-21 12:33:00+00:00,LARGO,0.06008123159873799,vwap
2026-05-21 12:55:00+00:00,2026-05-21 14:30:00+00:00,LARGO,0.09367068096585891,vwap
2026-05-21 15:06:00+00:00,2026-05-21 15:13:00+00:00,LARGO,0.2902865649423059,vwap
2026-05-22 12:12:00+00:00,2026-05-22 12:22:00+00:00,CORTO,0.02916095966068613,vwap
2026-05-22 12:32:00+00:00,2026-05-22 12:59:00+00:00,LARGO,0.22764069290418074,vwap
2026-05-22 13:09:00+00:00,2026-05-22 13:24:00+00:00,CORTO,0.1850213265488551,vwap
2026-05-22 13:42:00+00:00,2026-05-22 15:19:00+00:00,LARGO,0.0139525149408205,vwap
2026-05-25 12:11:00+00:00,2026-05-25 12:28:00+00:00,LARGO,0.022772321756682035,vwap
2026-05-25 12:36:00+00:00,2026-05-25 13:13:00+00:00,CORTO,0.10320123035832418,vwap
2026-05-25 15:11:00+00:00,2026-05-25 15:59:00+00:00,CORTO,0.028584975894154197,cierre_sesion
2026-05-26 12:15:00+00:00,2026-05-26 12:20:00+00:00,CORTO,0.12273349488112431,vwap
2026-05-26 12:28:00+00:00,2026-05-26 12:34:00+00:00,LARGO,0.10781826696229413,vwap
2026-05-26 12:38:00+00:00,2026-05-26 12:42:00+00:00,LARGO,0.16277476569205207,vwap
2026-05-26 12:48:00+00:00,2026-05-26 13:53:00+00:00,CORTO,0.04837243900035069,vwap
2026-05-27 12:12:00+00:00,2026-05-27 12:18:00+00:00,LARGO,0.31284739660631866,vwap
2026-05-27 12:19:00+00:00,2026-05-27 12:35:00+00:00,CORTO,0.037549818153202644,vwap
2026-05-27 13:00:00+00:00,2026-05-27 13:52:00+00:00,LARGO,0.034736681732765895,vwap
2026-05-28 12:14:00+00:00,2026-05-28 12:17:00+00:00,CORTO,0.060554667091629086,vwap
2026-05-28 12:20:00+00:00,2026-05-28 12:30:00+00:00,LARGO,0.23062408593414993,vwap
2026-05-28 12:36:00+00:00,2026-05-28 15:59:00+00:00,CORTO,-1.9277031173929002,cierre_sesion
2026-05-29 12:20:00+00:00,2026-05-29 12:59:00+00:00,LARGO,0.014372756329829236,vwap
2026-05-29 13:40:00+00:00,2026-05-29 14:26:00+00:00,CORTO,0.10753020151989406,vwap
2026-05-29 14:51:00+00:00,2026-05-29 15:59:00+00:00,CORTO,-0.5201690576924712,cierre_sesion
2026-06-01 12:20:00+00:00,2026-06-01 12:25:00+00:00,LARGO,0.09109744649412486,vwap
2026-06-01 12:30:00+00:00,2026-06-01 12:44:00+00:00,LARGO,0.18659494782230754,vwap
2026-06-01 13:06:00+00:00,2026-06-01 15:30:00+00:00,LARGO,-0.5455317299907059,vwap
2026-06-02 12:15:00+00:00,2026-06-02 12:16:00+00:00,LARGO,0.060117405757131315,vwap
